path,size_bytes,sha256,artifact_class,row_count
oaci/reports/c73_tables/attribution_shapley_summary.csv,4759,785987216cb0a2be61bd8e74123ea09897be56a28439cd2f12426ab0e94391c9,table,30
oaci/reports/c73_tables/c72_cache_identity_replay.csv,292,3aeb4b6afeed98f6af1b60bc72d5d674977ae32bc2f6a7648360596f582dca7c,table,2
oaci/reports/c73_tables/c72_metric_identity_replay.csv,822,c371c7051a701dd9844bcc32ccd7c821a58b6e3d1237814b3d2772ce0a028167,table,12
oaci/reports/c73_tables/c72_protocol_replay.csv,415,25dd960eecd30bec0c4e226a0be86b5055783ac9b3c137624a21d10f61e89c73,table,3
oaci/reports/c73_tables/c72_red_team_repair_ledger.csv,676,b7b80def0e19a9973eaba3def19244df865dfab89e3e659c36a1acb0edfae766,table,6
oaci/reports/c73_tables/candidate_count_confounding.csv,599,fd9ab1d7cd1549ce6e2c193b6b2086a562ea4895bd37cb28bf282ba7344549c5,table,4
oaci/reports/c73_tables/candidate_vs_common_variance.csv,229,405b29c1013a87d94ce2ed83445763de9aff92d5361d4de0e49fadb123b6ceeb,table,2
oaci/reports/c73_tables/cell_specific_random_baselines.csv,14746,70a0af7de6a119f9125f5cd13f2ea7f9a71fe0d3267a2c0eb0896b7cbdc8d25b,table,126
oaci/reports/c73_tables/cross_fitted_intervention_stability.csv,434,e5f111e79509acf02903b09fefbbcbb2a9671a0c803bf1c1ea89f5ad7ea30e38,table,18
oaci/reports/c73_tables/effective_candidate_bound.csv,1791,9731d9445dbd2ceccc371064de4a6954b2d3e4b5a40492dbb6e69a8335f34f1a,table,27
oaci/reports/c73_tables/effective_candidate_multiplicity.csv,23914,663228155bd950962f2211581beeef34f42873ca71be3bbfd3c381a9e7f1c686,table,126
oaci/reports/c73_tables/empirical_tail_bound.csv,1660,ce4d939cc323d39ffee584fe43243b43515d06e11cfde952114c2a684375fdc3,table,27
oaci/reports/c73_tables/failure_reason_ledger.csv,1029,d399cba2548a4dd91616e8156175bc9a50bd8a814cfb2281bbb3c134b166393c,table,10
oaci/reports/c73_tables/finite_population_best_arm_bound.csv,12077,3c563fd63840a958e4614a8d96bf8ca085fa56851dc06f71e9bbac779cf1ddfe,table,108
oaci/reports/c73_tables/forbidden_claim_scan.csv,501,fc8d1463f5aa5aa9d9751b5b9e5bea930ae11019417366e58c3bda24236c2722,table,13
oaci/reports/c73_tables/frozen_instrumentation_feasibility.csv,584,186f0728f8ab83a857baec8b65205f74b1b1e695b3ea13c783c7a74a57e2a227,table,7
oaci/reports/c73_tables/future_protocol_dependency_graph.csv,421,b139bb3ad6678491637f73b101af6110f3979ecf97ff9f7eca310b45caeb274b,table,4
oaci/reports/c73_tables/gaussian_bound_failure_diagnosis.csv,1805,80d1ba6e4b30bd80e43738dcf076806726873ba2c18ac9cb5d3d852e7d1a5b68,table,18
oaci/reports/c73_tables/h4_blocked_effects.csv,4420,3890d9cbeb120cb8499b061b4c1ad37ddf20a3b92f5dfe636e78dd9fea98efe0,table,54
oaci/reports/c73_tables/h4_constructed_vs_random_perturbation.csv,304,cd4bc8c548dbd36ecaad52a0593f85106a42dd944e09fb1dfbfe40434491b07d,table,1
oaci/reports/c73_tables/h4_identity_vs_empirical_effect.csv,821,244571b3db5b48dda89d2dd1e76b33a5186bfe96fbbb8c6b655e87c6f8987993,table,6
oaci/reports/c73_tables/h4_matched_nulls.csv,654,1d10c66555b91aa15759a6723749205904a12cb2743ac1d409bcdd89d936d4d4,table,6
oaci/reports/c73_tables/h6_leave_target_out.csv,701,78e2016ef7a8dc261d0b2f9bd1d401e2befb4fb3422da7d931f9d37720638ae3,table,9
oaci/reports/c73_tables/hierarchical_inference_summary.csv,20539,6c162f6f1d71a895cdb8b2e6d6c66babf0aa84b804c19472380061620fb38847,table,201
oaci/reports/c73_tables/hook_ABI_validation.csv,1246,6825b7d3b5fdfaa524f903ecc3379d0cb0657725040ffe4b8b4959e765f77507,table,6
oaci/reports/c73_tables/intervention_family_sensitivity.csv,2581,ceff5ecc12f873a0192ed7d0b1944201537fd8ca761a27d6164f65eaa781e70c,table,20
oaci/reports/c73_tables/near_tie_set_size.csv,66188,2efabbf1207e091f762b769e775a03174a38a25774f58714365fc5fcaf33e6aa,table,630
oaci/reports/c73_tables/protocol_timing.csv,485,04ba1cbe7e8dce9e56233a3a38f4ca7cdbf0080887409b2bdf509e577421af0b,table,4
oaci/reports/c73_tables/raw_M_vs_effective_M.csv,385,fbb3664c792031b42998f32df4932e9c576d8bb98cd9e7734ca05f2599faced0,table,2
oaci/reports/c73_tables/red_team_failure_ledger.csv,2250,270739e9a55bf55fdf8301e10188f8688e0b6b68409c3a7c5d1cb365c04b18e6,table,25
oaci/reports/c73_tables/replication_stage_decision.csv,472,2de2a5afb7058c18cd80b9ea503bb8781c3d79cad3d7adb33761141c96ddd0d2,table,3
oaci/reports/c73_tables/representation_Wz_cache_schema.csv,419,e5ba34874f405b422963106eec323a60906024e5121952d41ba0d284984b72de,table,10
oaci/reports/c73_tables/residual_construct_validity.csv,973,3bfea7741b859a33d23422e5c788468e7f13c1c980e60f901ea1068f8b73f32b,table,9
oaci/reports/c73_tables/residual_incremental_prediction.csv,1188,f8792cedd4e1a88d151d6b82b596aba3bf18c40d6ddd885f66c8eff078f4bfe6,table,13
oaci/reports/c73_tables/residual_null_calibration.csv,378,7c899cd4c478abac4b2d35e588161174ed8c93da47c6b1a55238e23baec6c34c,table,3
oaci/reports/c73_tables/residual_split_stability.csv,178,0066a8230a98846ed429321e989cfe6475a3f2df2d53260b4c8c47721b95b439,table,1
oaci/reports/c73_tables/risk_register.csv,3631,37ac6a4e1c74b9bb74de2a1d5046bf6d9d6b4f6a91cdb73234ad38640993615e,table,17
oaci/reports/c73_tables/schema_validation_summary.csv,2121,9b7f605ff618ec01c0b22deb79c7fda43621bda8ac1af937681d6b62cbbd509a,table,52
oaci/reports/c73_tables/shared_calibration_equivalence.csv,1217,74887aca9966a7e8a4c4e6b506b5568a235b54135fb4988b436f0645bc5f7ffb,table,8
oaci/reports/c73_tables/shared_calibration_power_audit.csv,2934,de31e73939405836985045c29622910d79cab329db0f20c84829313b4f158939,table,44
oaci/reports/c73_tables/source_trial_cache_schema.csv,445,93e97b461e6227006d5bbc9f27edafeaea5c762b8ff77fed6b11ed580defc97d,table,9
oaci/reports/c73_tables/storage_runtime_plan.csv,869,1d81e2ca45736936f08cbef04537d3ff94e752d9dc821d11eb54ddeebae854b6,table,3
oaci/reports/c73_tables/synthetic_attribution_robustness.csv,50139,0c74913fe764575fe6a907e42589b39d9e510d574552dd659a801bccd0ba6a05,table,351
oaci/reports/c73_tables/test_command_manifest.csv,567,c83061120496d776f703a366b083ac7400ca4252027f000e29d4fc237de1fca2,table,4
oaci/reports/c73_tables/top_gap_adjusted_effects.csv,228,269e2507abdb224c395f9fd3ffb9cae2cf585995b93cd8044f99d40420840ae8,table,1
oaci/reports/c73_tables/topk_and_regret_context.csv,52352,c9f51f5a3fba0febfa646e65be1536d3077b3632d20cf2c1fd2268afe183dc64,table,504
